ID,Genus,Gender,Species,State,County,Refuge,Division,Sample Site,Habitat,Collector,Month
5295,Coelioxys,Female,germana,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5296,Coelioxys,Female,germana,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5297,Coelioxys,Female,germana,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5298,Coelioxys,Female,germana,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5299,Coelioxys,Female,germana,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5300,Coelioxys,Male,porterae,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jun
5301,Coelioxys,Male,rufitarsis,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5302,Coelioxys,Female,sayi,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5303,Colletes,Female,simulans,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5304,Colletes,Male,simulans,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5305,Florilegus,Female,condignus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5306,Florilegus,Female,condignus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5307,Florilegus,Female,condignus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5308,Halictus,Female,confusus,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5309,Halictus,Female,confusus,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5310,Halictus,Female,confusus,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5311,Halictus,Female,confusus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5312,Halictus,Female,confusus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jun
5313,Halictus,Female,confusus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5314,Halictus,Female,confusus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5315,Halictus,Female,confusus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5316,Halictus,Male,confusus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Sept
5317,Halictus,Female,confusus,Iowa,Jasper,Neal Smith,NA,Thorn Valley Savannah,Savanna,NA,Jun
5318,Halictus,Female,confusus,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5319,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5320,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5321,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5322,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5323,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5324,Halictus,Male,ligatus,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5325,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5326,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5327,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5328,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5329,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5330,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5331,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5332,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5333,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5334,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5335,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5336,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5337,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,K. Viste-Sparkman,Aug
5338,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,K. Viste-Sparkman,Aug
5339,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,K. Viste-Sparkman,Aug
5340,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,K. Viste-Sparkman,Aug
5341,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle Unit,Prairie,NA,Jun
5342,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle Unit,Prairie,NA,Jul
5343,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle Unit,Prairie,NA,Jul
5344,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,North Middle Unit,Prairie,NA,Jul
5345,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5346,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5347,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5348,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5349,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5350,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5351,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5352,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5353,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5354,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5355,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5356,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5357,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5358,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5359,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5360,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5361,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5362,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5363,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5364,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5365,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5366,Halictus,Female,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5367,Halictus,Male,ligatus,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5368,Hoplitis,Male,producta,Iowa,Jasper,Neal Smith,NA,Thorn Valley Savannah,Savanna,NA,Jun
5369,Hylaeus,Male,affinis,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5370,Hylaeus,Female,affinis,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5371,Hylaeus,Female,affinis,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5372,Hylaeus,Male,mesillae,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5373,Hylaeus,Male,mesillae,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5374,Hylaeus,Male,mesillae,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5375,Hylaeus,Female,mesillae,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5376,Hylaeus,Female,mesillae,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5377,Hylaeus,Female,modestus group,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,K. Viste-Sparkman,Aug
5378,Hylaeus,Female,modestus group,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5379,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5380,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5381,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5382,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5383,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5384,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5385,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5386,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5387,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5388,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5389,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5390,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5391,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5392,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5393,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5394,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5395,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5396,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5397,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5398,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5399,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5400,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5401,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5402,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5403,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5404,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,K. Viste-Sparkman,Aug
5405,Lasioglossum,Female,albipenne,Iowa,Jasper,Neal Smith,NA,North Middle Unit,Prairie,NA,Jul
5406,Lasioglossum,Female,anomalum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5407,Lasioglossum,Female,anomalum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5408,Lasioglossum,Female,anomalum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5409,Lasioglossum,Female,anomalum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5410,Lasioglossum,Female,anomalum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5411,Lasioglossum,Female,anomalum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5412,Lasioglossum,Female,bruneri,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5413,Lasioglossum,Female,bruneri,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5414,Lasioglossum,Female,coreopsis,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,K. Viste-Sparkman,Aug
5415,Lasioglossum,Male,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Sept
5416,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5417,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5418,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5419,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5420,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5421,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Sept
5422,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Sept
5423,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jun
5424,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jun
5425,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jun
5426,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jun
5427,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jun
5428,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jun
5429,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5430,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5431,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5432,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5433,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5434,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5435,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5436,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5437,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5438,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5439,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5440,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5441,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5442,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5443,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5444,Lasioglossum,Female,coriaceum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5445,Lasioglossum,Female,cressonii,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Sept
5446,Lasioglossum,Female,cressonii,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5447,Lasioglossum,Male,forbesii,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5448,Lasioglossum,Female,hartii,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5449,Lasioglossum,Female,hartii,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5450,Lasioglossum,Female,hartii,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5451,Lasioglossum,Female,hartii,Iowa,Jasper,Neal Smith,NA,NA,Reconstructed Prairie,NA,Sept
5452,Lasioglossum,Female,hartii,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5453,Lasioglossum,Male,hartii,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5454,Lasioglossum,Male,hartii,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Sept
5455,Lasioglossum,Male,hartii,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Sept
5456,Lasioglossum,Male,hartii,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Sept
5457,Lasioglossum,Female,hartii,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5458,Lasioglossum,Female,hartii,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5459,Lasioglossum,Female,hartii,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5460,Lasioglossum,Female,hartii,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5461,Lasioglossum,Female,imitatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5462,Lasioglossum,Female,imitatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Sept
5463,Lasioglossum,Female,imitatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5464,Lasioglossum,Female,imitatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley Unit,Savanna,NA,Jul
5465,Lasioglossum,Female,macoupinense,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5466,Lasioglossum,Female,mitchelli,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5467,Lasioglossum,Female,mitchelli,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5468,Lasioglossum,Female,mitchelli,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5469,Lasioglossum,Female,mitchelli,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5470,Lasioglossum,Female,mitchelli,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5471,Lasioglossum,Female,mitchelli,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5472,Lasioglossum,Female,mitchelli,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5473,Lasioglossum,Female,mitchelli,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5474,Lasioglossum,Female,obscurum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jun
5475,Lasioglossum,Female,obscurum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jun
5476,Lasioglossum,Female,pectorale,Iowa,Jasper,Neal Smith,NA,Thorn Valley Savannah,Savanna,NA,Jun
5477,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5478,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5479,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5480,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5481,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5482,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5483,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5484,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5485,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5486,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5487,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5488,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5489,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5490,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5491,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5492,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5493,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5494,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jun
5495,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5496,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5497,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5498,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5499,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5500,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5501,Lasioglossum,Female,pruinosum,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie Planting,NA,Aug
5502,Lasioglossum,Female,semicaeruleum,Iowa,Jasper,Neal Smith,NA,North Middle Unit,Prairie,NA,Jul
5503,Lasioglossum,Female,semicaeruleum,Iowa,Jasper,Neal Smith,NA,North Middle Unit,Prairie,NA,Jul
5504,Lasioglossum,Female,versatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5505,Lasioglossum,Female,versatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5506,Lasioglossum,Female,versatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5507,Lasioglossum,Female,versatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5508,Lasioglossum,Female,versatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5509,Lasioglossum,Female,versatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5510,Lasioglossum,Female,versatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5511,Lasioglossum,Female,versatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5512,Lasioglossum,Female,versatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5513,Lasioglossum,Female,versatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5514,Lasioglossum,Female,versatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5515,Lasioglossum,Female,versatum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5516,Lasioglossum,Female,zephyrum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Sept
5517,Lasioglossum,Female,zephyrum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Sept
5518,Lasioglossum,Female,zephyrum,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Jul
5519,Megachile,Female,brevis,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5520,Megachile,Female,brevis,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5521,Megachile,Female,brevis,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5522,Megachile,Female,brevis,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5523,Megachile,Female,brevis,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5524,Megachile,Female,campanulae,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,K. Viste-Sparkman,Aug
5525,Megachile,Male,gemula,Iowa,Jasper,Neal Smith,NA,Thorn Valley,Savanna,NA,Aug
5526,Megachile,Female,latimanus,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,K. Viste-Sparkman,Aug
5527,Megachile,Female,mendica,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5528,Megachile,Female,petulans,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Jul
5529,Megachile,Female,petulans,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5530,Megachile,Female,petulans,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5531,Megachile,Female,petulans,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
5532,Megachile,Female,petulans,Iowa,Jasper,Neal Smith,NA,North Middle,Prairie,NA,Aug
